ID;Name;Year;Escore;TRYear
886;Genworth Financial Inc;2008;18,75714286;-97,61079742
886;Genworth Financial Inc;2009;19,27165354;254,1106637
886;Genworth Financial Inc;2010;23,16788321;34,17654038
886;Genworth Financial Inc;2011;21,74172185;-71,53093356
886;Genworth Financial Inc;2012;20,17;35,09479293
886;Genworth Financial Inc;2013;17,91776316;77,89649606
886;Genworth Financial Inc;2014;18,24840764;-44,97473943
886;Genworth Financial Inc;2015;17,64814815;-67,37783453
886;Genworth Financial Inc;2016;19,6984127;35,86494857
886;Genworth Financial Inc;2017;20,99530516;-13,70800628
887;Geo Group Inc;2016;2,431472081;58,45579097
887;Geo Group Inc;2017;2,775862069;13,4461791
888;German American Bancorp Inc;2017;8,307291667;-0,621458519
889;Getty Realty Corp;2017;14,69069767;13,48342469
890;GGP Inc;2011;10,35416667;10,16806423
890;GGP Inc;2012;3,237623762;36,49783937
890;GGP Inc;2013;7,980392157;3,092700309
890;GGP Inc;2014;13,29090909;44,11506184
890;GGP Inc;2015;16,86554622;-4,599791601
890;GGP Inc;2016;26,50802139;-0,790098546
890;GGP Inc;2017;25,15813953;0,667287811
891;Gibraltar Industries Inc;2016;13,68421053;60,39838955
891;Gibraltar Industries Inc;2017;14,47;-12,15857532
892;G-III Apparel Group Ltd;2017;9,3;39,22815853
893;Gilead Sciences Inc;2008;16,22916667;21,51137041
893;Gilead Sciences Inc;2009;12,36956522;-12,46052535
893;Gilead Sciences Inc;2010;18,14516129;-14,42051803
893;Gilead Sciences Inc;2011;18,05;12,53573917
893;Gilead Sciences Inc;2012;22,67741935;62,60842975
893;Gilead Sciences Inc;2013;20,98387097;71,83507197
893;Gilead Sciences Inc;2014;22,02857143;29,47950911
893;Gilead Sciences Inc;2015;25,07142857;8,537121935
893;Gilead Sciences Inc;2016;26,875;-28,07321481
893;Gilead Sciences Inc;2017;28,36445783;9,276029168
894;Glacier Bancorp Inc;2016;6,415525114;39,76832456
894;Glacier Bancorp Inc;2017;7,619791667;14,49294072
895;Gladstone Commercial Corp;2017;7,965116279;15,55569434
896;Glaukos Corp;2017;13,80882353;-11,04316798
897;Global Blood Therapeutics Inc;2017;15,5873494;139,6486946
898;Global Brass and Copper Holdings Inc;2017;13,38943894;2,306933437
899;Global Net Lease Inc;2016;8,417112299;12,44690031
899;Global Net Lease Inc;2017;12,79302326;-0,728361201
900;Global Payments Inc;2010;7,306034483;-13,88999959
900;Global Payments Inc;2011;7,698412698;6,623046178
900;Global Payments Inc;2012;7,134615385;-3,802895834
900;Global Payments Inc;2013;6,496268657;35,78816771
900;Global Payments Inc;2014;6,773049645;23,98077407
900;Global Payments Inc;2015;7,506622517;49,29835528
900;Global Payments Inc;2016;9,035532995;14,0404793
900;Global Payments Inc;2017;8,607758621;41,07307571
901;Globalstar Inc;2017;3,924528302;-18,80291335
902;Globus Medical Inc;2016;11,15151515;-7,233074013
902;Globus Medical Inc;2017;13,72058824;61,63949966
903;Glu Mobile Inc;2017;10,35501859;69,54426337
904;GlycoMimetics Inc;2017;10,4186747;206,2152814
905;GMS Inc;2017;3,790697674;33,85139852
906;GNC Holdings Inc;2016;10,10759494;-76,20698814
906;GNC Holdings Inc;2017;9,831325301;-84,7537358
907;GoDaddy Inc;2016;13,38497653;9,63881969
907;GoDaddy Inc;2017;14,25836431;39,01190302
908;Gogo Inc;2017;7,863636364;28,84887569
909;Golden Entertainment Inc;2017;10,57989691;109,0723376
910;Goldman Sachs Group Inc;2008;29,80379747;-75,9146278
910;Goldman Sachs Group Inc;2009;29,87790698;75,33156016
910;Goldman Sachs Group Inc;2010;32,08421053;2,720749392
910;Goldman Sachs Group Inc;2011;30,58482143;-57,0042054
910;Goldman Sachs Group Inc;2012;30,74324324;46,05120582
910;Goldman Sachs Group Inc;2013;31,08849558;37,70204603
910;Goldman Sachs Group Inc;2014;31,31818182;12,19326183
910;Goldman Sachs Group Inc;2015;31,54365079;-5,104832561
910;Goldman Sachs Group Inc;2016;33,02903226;36,2620164
910;Goldman Sachs Group Inc;2017;33,43195266;2,490525822
911;Goodyear Tire & Rubber Co;2008;10;-123,0958383
911;Goodyear Tire & Rubber Co;2009;14,328125;127,7898334
911;Goodyear Tire & Rubber Co;2010;13,07534247;-13,12982528
911;Goodyear Tire & Rubber Co;2011;18,7287234;34,90277513
911;Goodyear Tire & Rubber Co;2012;17,87755102;5,914426319
911;Goodyear Tire & Rubber Co;2013;19,19191919;53,22703344
911;Goodyear Tire & Rubber Co;2014;19,44117647;28,36818597
911;Goodyear Tire & Rubber Co;2015;19,51428571;21,58174231
911;Goodyear Tire & Rubber Co;2016;20,25423729;4,976290234
911;Goodyear Tire & Rubber Co;2017;21,49626866;13,73207046
913;Gorman-Rupp Co;2017;5,134057971;16,35502322
914;Government Properties Income Trust;2016;27,6657754;35,58598668
914;Government Properties Income Trust;2017;28,60232558;9,033737259
915;GP Strategies Corp;2017;12,13362069;-17,26922419
916;Graco Inc;2009;6,510638298;26,13508568
916;Graco Inc;2010;5,813664596;36,39519248
916;Graco Inc;2011;5,288265306;15,57050349
916;Graco Inc;2012;5,17839196;30,34760914
916;Graco Inc;2013;6,502512563;49,17306622
916;Graco Inc;2014;6,31840796;6,403721934
916;Graco Inc;2015;6,026960784;-6,494457341
916;Graco Inc;2016;7,291322314;15,8077791
916;Graco Inc;2017;8,929347826;55,57393426
917;Graham Holdings Co;2008;10,67741935;-54,0747514
917;Graham Holdings Co;2009;8,871794872;11,12849557
917;Graham Holdings Co;2010;8,871794872;3,818226856
917;Graham Holdings Co;2011;8,428571429;-21,44737878
917;Graham Holdings Co;2012;12,89814815;-0,798508313
917;Graham Holdings Co;2013;12,60526316;58,92745955
917;Graham Holdings Co;2014;12,90983607;30,14949048
917;Graham Holdings Co;2015;12,2421875;-1,972164861
917;Graham Holdings Co;2016;13,56493506;5,062056759
917;Graham Holdings Co;2017;12,1954023;13,94419781
918;Gramercy Property Trust;2016;10,6631016;28,42870398
918;Gramercy Property Trust;2017;11,78837209;4,784488453
919;Grand Canyon Education Inc;2016;8,824675325;43,34084188
919;Grand Canyon Education Inc;2017;9,448275862;52,88975492
920;Granite Construction Inc;2016;7,13;37,84668316
920;Granite Construction Inc;2017;5,913265306;18,99433356
921;Graphic Packaging Holding Co;2009;11,38095238;132,7006204
921;Graphic Packaging Holding Co;2010;12,0625;9,881987561
921;Graphic Packaging Holding Co;2011;17,7826087;21,99041313
921;Graphic Packaging Holding Co;2012;18,94230769;43,50614287
921;Graphic Packaging Holding Co;2013;8,74137931;39,49583595
921;Graphic Packaging Holding Co;2014;6,935483871;45,45732721
921;Graphic Packaging Holding Co;2015;9,588235294;-3,234459641
921;Graphic Packaging Holding Co;2016;12,01315789;-0,785537844
921;Graphic Packaging Holding Co;2017;7,805555556;27,74682034
922;Gray Television Inc;2017;8,620437956;50,40597737
923;Great Plains Energy Inc;2009;7,057894737;9,067055173
923;Great Plains Energy Inc;2010;7,122641509;6,406135331
923;Great Plains Energy Inc;2011;7,284;17,82844908
923;Great Plains Energy Inc;2012;6,345833333;-1,600697589
923;Great Plains Energy Inc;2013;6,957627119;23,2510499
923;Great Plains Energy Inc;2014;6,29338843;24,88022959
923;Great Plains Energy Inc;2015;6,661417323;0,684248848
923;Great Plains Energy Inc;2016;8,278145695;1,081580595
923;Great Plains Energy Inc;2017;12,35093168;24,31723475
926;Green Bancorp Inc;2017;12,05729167;29,92366854
927;Green Brick Partners Inc;2017;10,36;13,04523441
928;Green Dot Corp;2011;9,592715232;-60,90781537
928;Green Dot Corp;2012;9,348387097;-60,37698192
928;Green Dot Corp;2013;8,437898089;84,50025965
928;Green Dot Corp;2014;8,420560748;-19,90911268
928;Green Dot Corp;2015;8,849253731;-35,94283491
928;Green Dot Corp;2016;10,9086758;39,50707047
928;Green Dot Corp;2017;13,390625;103,6599844
929;Green Plains Inc;2017;4,1;-32,91023386
931;Greenhill & Co Inc;2010;9,542105263;4,124474045
931;Greenhill & Co Inc;2011;8,946428571;-76,75736784
931;Greenhill & Co Inc;2012;8,04954955;45,73536554
931;Greenhill & Co Inc;2013;8,119469027;16,21106664
931;Greenhill & Co Inc;2014;8,020661157;-27,97415079
931;Greenhill & Co Inc;2015;8,527777778;-35,90133553
931;Greenhill & Co Inc;2016;8,751612903;10,74233326
931;Greenhill & Co Inc;2017;8,689349112;-26,29365293
934;Group 1 Automotive Inc;2016;9,788732394;20,44242381
934;Group 1 Automotive Inc;2017;10,31818182;2,51875316
935;Groupon Inc;2012;9,152542373;-120,8471547
935;Groupon Inc;2013;9,237704918;110,8148041
935;Groupon Inc;2014;8,5859375;-6,138535265
935;Groupon Inc;2015;8,5859375;-85,31970811
935;Groupon Inc;2016;11,41891892;43,82418799
935;Groupon Inc;2017;11,41891892;58,1944165
936;GrubHub Inc;2016;9,55399061;63,0407371
936;GrubHub Inc;2017;11,0464684;77,58494128
937;GTT Communications Inc;2017;9,858490566;59,97485227
938;Guaranty Bancorp;2017;8,765625;18,12872983
939;Guess? Inc;2009;7,256410256;112,482505
939;Guess? Inc;2010;6,892045455;25,22330679
939;Guess? Inc;2011;11,09803922;-38,09886135
939;Guess? Inc;2012;9,791666667;-2,699719711
939;Guess? Inc;2013;9,473451327;39,93451614
939;Guess? Inc;2014;9,648305085;-34,1212551
939;Guess? Inc;2015;9,355371901;-11,01910433
939;Guess? Inc;2016;10,63028169;-34,5629434
939;Guess? Inc;2017;11,55757576;48,18627151
941;Gulfport Energy Corp;2016;8,793522267;-5,227113539
941;Gulfport Energy Corp;2017;8,535864979;-47,49342653
942;H & R Block Inc;2010;10,1025641;-59,4006172
942;H & R Block Inc;2014;8,263157895;24,75422858
943;H&E Equipment Services Inc;2017;10,26449275;65,5184202
944;Hackett Group Inc;2017;8,659482759;-0,205285088
945;Haemonetics Corp;2017;11,69117647;43,50679573
947;Halcon Resources Corp;2017;10,05485232;-4,512399237
948;Halliburton Co;2008;24,34259259;-54,11658861
948;Halliburton Co;2009;30,71232877;44,19940162
948;Halliburton Co;2010;28,07692308;37,07557513
948;Halliburton Co;2011;28,41176471;-3,940232633
948;Halliburton Co;2012;31,49438202;2,779563875
948;Halliburton Co;2013;31,52840909;40,6109363
948;Halliburton Co;2014;31,15384615;-15,09279676
948;Halliburton Co;2015;29,87894737;-5,367819457
948;Halliburton Co;2016;29,28504673;45,61156772
948;Halliburton Co;2017;28,45412844;-5,748140784
949;Halozyme Therapeutics Inc;2016;17,91477273;-18,81211204
949;Halozyme Therapeutics Inc;2017;18,5873494;81,01773022
950;Halyard Health Inc;2017;10,94949495;26,1578404
952;Hancock Holding Co;2016;7,0456621;64,04855534
952;Hancock Holding Co;2017;9,182291667;15,51846838
953;HanesBrands Inc;2008;13,73214286;-41,47891834
953;HanesBrands Inc;2009;13,73214286;88,64277694
953;HanesBrands Inc;2010;13,75862069;3,814038421
953;HanesBrands Inc;2012;24,36363636;55,48315188
953;HanesBrands Inc;2013;23,46590909;77,24976638
953;HanesBrands Inc;2014;22,47916667;60,60313847
953;HanesBrands Inc;2015;22,47916667;5,27404426
953;HanesBrands Inc;2016;22,15;-28,93275853
953;HanesBrands Inc;2017;23,29166667;6,633960382
954;Hanmi Financial Corp;2017;10,890625;-11,18853401
955;Hannon Armstrong Sustainable Infrastructure Capital Inc;2017;14,5744186;25,36469738
956;Hanover Insurance Group Inc;2009;8,811023622;6,806562356
956;Hanover Insurance Group Inc;2010;8,098540146;9,375282691
956;Hanover Insurance Group Inc;2011;15,12913907;-26,86327651
956;Hanover Insurance Group Inc;2012;12,54;10,72678012
956;Hanover Insurance Group Inc;2013;14,23026316;48,53068641
956;Hanover Insurance Group Inc;2014;14,50318471;25,82486187
956;Hanover Insurance Group Inc;2015;14,86728395;16,35847862
956;Hanover Insurance Group Inc;2016;17,4047619;14,35947652
956;Hanover Insurance Group Inc;2017;24,69248826;21,79889462
957;HarborOne Bancorp Inc;2017;8,140625;-1,598139376
958;Harley-Davidson Inc;2008;8,663636364;-78,78026185
958;Harley-Davidson Inc;2009;10,8671875;78,43335179
958;Harley-Davidson Inc;2010;11,40410959;41,41181651
958;Harley-Davidson Inc;2011;14,2712766;20,78379543
958;Harley-Davidson Inc;2012;15,73979592;28,45917321
958;Harley-Davidson Inc;2013;14,72727273;33,95947213
958;Harley-Davidson Inc;2014;13,76470588;-2,913148391
958;Harley-Davidson Inc;2015;11,01428571;-35,23154066
958;Harley-Davidson Inc;2016;20,33898305;40,02260186
958;Harley-Davidson Inc;2017;18,81716418;-13,64454571
959;Harris Corp;2008;20,33333333;-26,22555009
959;Harris Corp;2009;18,44444444;38,70108881
959;Harris Corp;2010;17,27272727;-4,556619739
959;Harris Corp;2011;17,43478261;-16,68786664
959;Harris Corp;2012;15,7173913;38,72569446
959;Harris Corp;2013;16;32,4145427
959;Harris Corp;2014;15,24;7,716782829
959;Harris Corp;2015;13,8125;22,90638244
959;Harris Corp;2016;22,41176471;19,26979862
959;Harris Corp;2017;23,05;40,34842959
960;Harsco Corp;2008;10,65979381;-60,13175351
960;Harsco Corp;2009;10,22641509;10,92571859
960;Harsco Corp;2010;10,94974874;-7,823589306
960;Harsco Corp;2011;10,40217391;-21,99994938
960;Harsco Corp;2012;9,242907801;18,32137243
960;Harsco Corp;2013;8,614334471;25,72503359
960;Harsco Corp;2014;9,47979798;-30,78723173
960;Harsco Corp;2015;6,350671141;-65,53680187
960;Harsco Corp;2016;8,592833876;101,0292703
960;Harsco Corp;2017;9,740924092;37,20824389
961;Hartford Financial Services Group Inc;2008;19,55238095;-48,74367383
961;Hartford Financial Services Group Inc;2009;22,20472441;81,0948166
961;Hartford Financial Services Group Inc;2010;21,54379562;24,46326189
961;Hartford Financial Services Group Inc;2011;21,56291391;-43,37237927
961;Hartford Financial Services Group Inc;2012;26,00666667;40,00425145
961;Hartford Financial Services Group Inc;2013;24,36184211;48,08257915
961;Hartford Financial Services Group Inc;2014;24,7866242;18,84288236
961;Hartford Financial Services Group Inc;2015;26,0462963;4,642547663
961;Hartford Financial Services Group Inc;2016;26,72751323;12,62950952
961;Hartford Financial Services Group Inc;2017;27,38262911;19,04073878
962;Hasbro Inc;2011;21,76470588;-30,48243579
962;Hasbro Inc;2012;23,97619048;19,34993773
962;Hasbro Inc;2013;24,5;46,2295471
962;Hasbro Inc;2014;22,29545455;1,378268461
962;Hasbro Inc;2015;22,58333333;26,25532364
963;Haverty Furniture Companies Inc;2017;13,46666667;5,137655298
964;Hawaiian Electric Industries Inc;2009;15,37894737;11,41892
964;Hawaiian Electric Industries Inc;2010;15,17924528;14,84498442
964;Hawaiian Electric Industries Inc;2011;12,88;21,85945912
964;Hawaiian Electric Industries Inc;2012;11,35833333;0,585954186
964;Hawaiian Electric Industries Inc;2013;10,24576271;10,50904267
964;Hawaiian Electric Industries Inc;2014;10,5785124;35,3406736
964;Hawaiian Electric Industries Inc;2015;13,23622047;-9,894087378
964;Hawaiian Electric Industries Inc;2016;15,89403974;21,69369143
964;Hawaiian Electric Industries Inc;2017;16,19254658;16,76599726
965;Hawaiian Holdings Inc;2016;8,754098361;53,45684741
965;Hawaiian Holdings Inc;2017;7,840909091;-26,38018703
968;HB Fuller Co;2016;23,6547619;31,7359202
968;HB Fuller Co;2017;25,06906077;10,76568824
969;HCA Healthcare Inc;2012;12,67857143;53,22542498
969;HCA Healthcare Inc;2013;11,29487179;53,07836072
969;HCA Healthcare Inc;2014;11,30487805;50,08799233
969;HCA Healthcare Inc;2015;11,44444444;-9,740380349
970;Hci Group Inc;2017;11,63615023;-18,29868349
972;HD Supply Holdings Inc;2016;19,84771574;42,54863399
972;HD Supply Holdings Inc;2017;21,41810345;-0,885532355
973;Health Insurance Innovations Inc;2017;10,00234742;77,91580933
974;Healthcare Realty Trust Inc;2016;5,037037037;14,51420132
974;Healthcare Realty Trust Inc;2017;5,117346939;11,91428875
975;Healthcare Services Group Inc;2016;7,695431472;14,56653345
975;Healthcare Services Group Inc;2017;8,762931034;35,60279951
976;Healthcare Trust Of America Inc;2016;5,333333333;16,77480088
976;Healthcare Trust Of America Inc;2017;5,362244898;9,99098127
977;HealthEquity Inc;2017;12,66176471;27,64682639
978;HealthStream Inc;2017;15,93877551;-0,800506119
979;Heartland Express Inc;2016;4,919753086;21,08216876
979;Heartland Express Inc;2017;5,551136364;18,34706357
980;Heartland Financial USA Inc;2017;8,390625;12,89198043
981;Hecla Mining Co;2016;10,39739414;135,0933358
981;Hecla Mining Co;2017;10,41584158;-18,13601018
982;HEICO Corp;2016;6,925;36,00459681
982;HEICO Corp;2017;8,507936508;46,48565258
983;Heidrick & Struggles International Inc;2017;10,98706897;16,7704518
984;Helix Energy Solutions Group Inc;2009;12,18493151;99,58557459
984;Helix Energy Solutions Group Inc;2010;11,75641026;8,398466015
984;Helix Energy Solutions Group Inc;2011;16,83529412;43,98378433
984;Helix Energy Solutions Group Inc;2012;15,53932584;28,30456524
984;Helix Energy Solutions Group Inc;2013;8,505681818;14,55856265
984;Helix Energy Solutions Group Inc;2014;9,362637363;0,755889747
984;Helix Energy Solutions Group Inc;2015;10,13684211;-106,9066011
984;Helix Energy Solutions Group Inc;2016;10,17757009;77,8148552
984;Helix Energy Solutions Group Inc;2017;13,87614679;-3,685692826
986;Hemisphere Media Group Inc;2017;9,934306569;1,70119238
987;Henry Schein Inc;2008;15,60204082;-44,19397961
987;Henry Schein Inc;2009;15,09821429;35,66114034
987;Henry Schein Inc;2010;26,125;17,08088999
987;Henry Schein Inc;2011;24,59701493;8,147918946
987;Henry Schein Inc;2012;22,578125;22,84096236
987;Henry Schein Inc;2013;22,26984127;35,94188135
987;Henry Schein Inc;2014;22,88095238;20,68589171
987;Henry Schein Inc;2015;25,83076923;12,04281733
987;Henry Schein Inc;2016;28,54545455;-2,864645402
987;Henry Schein Inc;2017;30,27205882;-3,258239214
988;Herc Holdings Inc;2017;24,89772727;59,31361373
989;Heritage Commerce Corp;2017;11,99479167;9,760364596
990;Heritage Financial Corp;2017;8,328125;21,10982559
991;Heritage Insurance Holdings Inc;2017;12,42488263;19,3681568
992;Heritage-Crystal Clean Inc;2017;10,68534483;40,29431198
994;Heron Therapeutics Inc;2017;11,43072289;40,2507013
995;Hersha Hospitality Trust;2017;23,44329897;-13,5002734
996;Hershey Co;2008;25,02857143;-6,212931159
996;Hershey Co;2009;24,90740741;8,44995541
996;Hershey Co;2010;28,6377551;30,77150523
996;Hershey Co;2011;29,96396396;31,33227661
996;Hershey Co;2012;26,1375;17,07013298
996;Hershey Co;2013;26,66666667;33,88580687
996;Hershey Co;2014;28,51449275;13,11744641
996;Hershey Co;2015;25;-19,18977682
996;Hershey Co;2016;25,93352601;21,52084657
996;Hershey Co;2017;26,06684492;14,53645442
997;Hertz Global Holdings Inc;2016;25,5;-68,13175462
997;Hertz Global Holdings Inc;2017;25,5;51,18107812
998;Heska Corp;2017;8,650735294;21,52056626
999;Hess Corp;2008;24,80263158;-45,15081021
999;Hess Corp;2009;25,01572327;5,067659925
999;Hess Corp;2010;30,56818182;29,11482018
999;Hess Corp;2011;31,07462687;-21,56932004
999;Hess Corp;2012;29,92424242;-2,789100516
999;Hess Corp;2013;27,19900498;56,94004728
999;Hess Corp;2014;27,52803738;-7,8162202
999;Hess Corp;2015;29,6793722;-28,42606156
999;Hess Corp;2016;29,42712551;28,39444327
999;Hess Corp;2017;28,37130802;-21,94156495
1000;Hewlett Packard Enterprise Co;2016;21,6;51,88805258
1000;Hewlett Packard Enterprise Co;2017;23,70588235;10,53245556
1001;Hexcel Corp;2016;18,23333333;11,55436629
1001;Hexcel Corp;2017;20,07936508;25,11225649
1002;HFF Inc;2017;7,891089109;61,75401599
1003;Hibbett Sports Inc;2017;11,99090909;-36,4398203
1004;Highwoods Properties Inc;2016;9,251336898;25,39961558
1004;Highwoods Properties Inc;2017;13,40697674;4,601908415
1006;Hill-Rom Holdings Inc;2008;14,33695652;-49,38905499
1006;Hill-Rom Holdings Inc;2009;9,724489796;54,83294911
1007;Hilltop Holdings Inc;2016;6,378306878;50,15415943
1007;Hilltop Holdings Inc;2017;6,960093897;-19,82946012
1008;Hilton Grand Vacations Inc;2017;11,13659794;54,25913044
1009;Hilton Worldwide Holdings Inc;2015;21,00438596;-19,84102445
1009;Hilton Worldwide Holdings Inc;2016;23,99074074;31,42483085
1009;Hilton Worldwide Holdings Inc;2017;25,84536082;34,21938316
1010;Hingham Institution For Savings;2017;12,72395833;11,08848158
1011;HMS Holdings Corp;2016;14,88271605;52,30261158
1011;HMS Holdings Corp;2017;15,75510204;1,061274161
1012;HNI Corp;2010;6,400990099;19,75755503
1012;HNI Corp;2012;20,66923077;21,32032328
1012;HNI Corp;2013;19,1380597;28,26176382
1012;HNI Corp;2014;19,65957447;37,42522174
1012;HNI Corp;2015;19,65957447;-27,21220733
1012;HNI Corp;2016;16,81788079;61,56245607
1012;HNI Corp;2017;19,1012931;-27,58993493
1013;HollyFrontier Corp;2009;10,66037736;43,90676662
1013;HollyFrontier Corp;2010;10,75284091;50,25197145
1013;HollyFrontier Corp;2011;11,88059701;33,83760363
1013;HollyFrontier Corp;2012;11,04292929;78,89989252
1013;HollyFrontier Corp;2013;10,83830846;23,31580373
1013;HollyFrontier Corp;2014;13,92056075;-16,16379142
1013;HollyFrontier Corp;2015;13,84977578;18,851137
1013;HollyFrontier Corp;2016;15,89676113;0,0962136
1013;HollyFrontier Corp;2017;18,49367089;52,05391376
1014;Hologic Inc;2008;14,33695652;-76,03703162
1014;Hologic Inc;2009;11,43877551;14,08125416
1014;Hologic Inc;2011;12,4296875;-6,405329645
1014;Hologic Inc;2016;9,846153846;5,6958643
1015;Home BancShares Inc;2016;8,415525114;38,3290547
1015;Home BancShares Inc;2017;11,296875;-18,41472386
1017;HomeStreet Inc;2017;13,015625;-6,771668662
1019;Honeywell International Inc;2008;23,34482759;-47,86129831
1019;Honeywell International Inc;2010;20,3125;35,57138672
1019;Honeywell International Inc;2011;18,61111111;8,545130298
1019;Honeywell International Inc;2012;16,97368421;17,74787689
1019;Honeywell International Inc;2015;25,56097561;3,204982506
1021;Hope Bancorp Inc;2017;10,86979167;-16,82179659
1023;Horizon Bancorp;2017;7,515625;1,237648268
1024;Horizon Global Corp;2017;4,798507463;-46,61963002
1026;Hortonworks Inc;2017;8,526022305;105,8250375
1027;Hospitality Properties Trust;2009;13,78169014;59,43162104
1027;Hospitality Properties Trust;2010;14,10714286;11,19162644
1027;Hospitality Properties Trust;2011;15,71276596;11,04181924
1027;Hospitality Properties Trust;2012;15,24242424;10,63685234
1027;Hospitality Properties Trust;2013;15,57142857;22,36574568
1027;Hospitality Properties Trust;2014;15,51376147;23,72893047
1027;Hospitality Properties Trust;2015;15,20614035;-13,10530541
1027;Hospitality Properties Trust;2016;8,904320988;31,50085801
1027;Hospitality Properties Trust;2017;10,17010309;2,029173181
1028;Host Hotels & Resorts Inc;2008;17,69298246;-62,07658179
1029;Hostess Brands Inc;2017;12,3315508;14,05145687
1030;Houghton Mifflin Harcourt Co;2016;10,2893401;-62,36960561
1030;Houghton Mifflin Harcourt Co;2017;11,14008621;-0,721724575
1032;Howard Hughes Corp;2011;9,243902439;-7,920406836
1032;Howard Hughes Corp;2012;6,46124031;54,28249295
1032;Howard Hughes Corp;2013;6,121527778;50,76739369
1032;Howard Hughes Corp;2014;6,392857143;14,34247483
1032;Howard Hughes Corp;2015;6,450292398;-10,20571971
1032;Howard Hughes Corp;2016;8,580310881;8,842945706
1032;Howard Hughes Corp;2017;8,128712871;16,69260678
1035;Hub Group Inc;2016;23,33333333;35,79900115
1035;Hub Group Inc;2017;23,80681818;5,941019316
1036;Hubbell Inc;2009;14,43971631;39,61654254
1036;Hubbell Inc;2010;11,61801242;29,02148534
1036;Hubbell Inc;2011;15,69642857;20,73741423
1036;Hubbell Inc;2012;15,06281407;28,62427485
1036;Hubbell Inc;2013;16,20854271;27,79066201
1036;Hubbell Inc;2014;13,04477612;6,977408935
1036;Hubbell Inc;2015;13,125;0,469855144
1036;Hubbell Inc;2016;20,91322314;19,26816944
1036;Hubbell Inc;2017;20,27717391;22,69130547
1037;HubSpot Inc;2016;7,41314554;-8,658849468
1037;HubSpot Inc;2017;8,481412639;76,69764893
1038;Hudson Pacific Properties Inc;2016;10,34224599;30,05387973
1038;Hudson Pacific Properties Inc;2017;13,59069767;5,122291472
1039;Humana Inc;2009;23,52173913;25,84820048
1039;Humana Inc;2010;25,48333333;22,22307838
1040;Huntington Bancshares Inc;2008;6,025423729;-43,45232458
1040;Huntington Bancshares Inc;2009;6,867256637;24,3859501
1040;Huntington Bancshares Inc;2010;9,948473282;71,57667455
1040;Huntington Bancshares Inc;2011;5,261589404;-19,56141423
1040;Huntington Bancshares Inc;2012;7,258064516;22,9898845
1040;Huntington Bancshares Inc;2013;6,660828025;42,37139326
1040;Huntington Bancshares Inc;2014;6,551401869;11,25532365
1040;Huntington Bancshares Inc;2015;4,586567164;11,6697844
1040;Huntington Bancshares Inc;2016;5,566210046;27,58467409
1040;Huntington Bancshares Inc;2017;16,15972222;8,296003075
1041;Huntington Ingalls Industries Inc;2012;3,390243902;40,30958392
1041;Huntington Ingalls Industries Inc;2013;4,87804878;75,64204785
1041;Huntington Ingalls Industries Inc;2014;4,743902439;30,27459033
1041;Huntington Ingalls Industries Inc;2015;2,743902439;13,76736231
1041;Huntington Ingalls Industries Inc;2016;5,925;39,40533863
1041;Huntington Ingalls Industries Inc;2017;6,793650794;31,37395785
1042;Huntsman Corp;2008;20,12195122;-167,4128203
1042;Huntsman Corp;2009;16,78089888;158,6200209
1042;Huntsman Corp;2010;18,84653465;44,67105843
1042;Huntsman Corp;2011;19,716;-31,96883423
1042;Huntsman Corp;2012;22,41923077;55,02391506
1042;Huntsman Corp;2013;21,59701493;51,00580052
1042;Huntsman Corp;2014;22,05797101;1,24223021
1042;Huntsman Corp;2015;21,90780142;-44,73510904
1042;Huntsman Corp;2016;22,32142857;60,09045068
1042;Huntsman Corp;2017;22,53038674;55,94992345
1043;Huron Consulting Group Inc;2017;8,86637931;-10,41326122
1044;Hyatt Hotels Corp;2012;18,31382979;2,647519928
1044;Hyatt Hotels Corp;2013;21,93939394;26,79825615
1044;Hyatt Hotels Corp;2014;21,11904762;18,51895464
1044;Hyatt Hotels Corp;2015;21,40825688;-26,33741272
1045;Hycroft Mining Corp;2017;10,25671141;#WERT!
1046;Hyster-Yale Materials Handling Inc;2017;9,188405797;39,92349568
1047;IAC/InterActiveCorp;2008;8;-30,14044394
1047;IAC/InterActiveCorp;2009;10,60843373;24,94494462
1047;IAC/InterActiveCorp;2010;9,217821782;35,86209428
1047;IAC/InterActiveCorp;2011;9,815789474;47,28215762
1047;IAC/InterActiveCorp;2012;9,438053097;14,28101719
1047;IAC/InterActiveCorp;2013;9,409482759;44,00088566
1047;IAC/InterActiveCorp;2014;10,58661417;-10,50397299
1047;IAC/InterActiveCorp;2015;11,2972028;0,241885758
1047;IAC/InterActiveCorp;2016;13,77934272;13,05179148
1047;IAC/InterActiveCorp;2017;14,6598513;75,25044747
1048;IBERIABANK Corp;2016;7,840182648;52,30742916
1048;IBERIABANK Corp;2017;10,24479167;-7,414760463
1049;ICF International Inc;2017;28,42456897;4,818456771
1050;ICU Medical Inc;2016;8;29,5249906
1050;ICU Medical Inc;2017;9,308823529;43,54897292
1051;Idacorp Inc;2016;17,28476821;23,85152058
1051;Idacorp Inc;2017;17,63975155;18,89806171
1052;IDEX Corp;2009;5,361702128;24,30581012
1052;IDEX Corp;2010;8,745341615;25,72747644
1052;IDEX Corp;2011;8,609693878;4,18077306
1052;IDEX Corp;2012;8,155778894;27,74979951
1052;IDEX Corp;2013;8,949748744;50,64498942
1052;IDEX Corp;2014;6,950248756;14,79541039
