ID;Name;Year;E-Score-1;S-Score-1;TRYear
1274;M&T Bank Corp;2017;19,015625;18,25434028;7,763936465
1275;M/I Homes Inc;2017;13,03;8,1375;34,84008925
1276;Macerich Co;2008;11,6119403;11,53358209;-69,90459248
1276;Macerich Co;2009;18,31481481;23,38888889;191,1177214
1276;Macerich Co;2010;17,17391304;23,11684783;38,34117588
1276;Macerich Co;2011;20,97916667;18,90364583;20,38223643
1276;Macerich Co;2012;26,97029703;17,24257426;17,95276868
1276;Macerich Co;2013;26,5245098;17,44607843;6,390589721
1276;Macerich Co;2014;26,07272727;16,17045455;44,5264033
1276;Macerich Co;2015;25,89915966;15,80882353;1,481543268
1276;Macerich Co;2016;30,88770053;23,48663102;-6,778380263
1276;Macerich Co;2017;31,65813953;23,23139535;-2,476753374
1277;Mack-Cali Realty Corp;2009;12,45061728;15,40740741;55,48352901
1277;Mack-Cali Realty Corp;2010;11,61956522;16,31793478;1,824586895
1277;Mack-Cali Realty Corp;2011;11,328125;14,0859375;-10,35030327
1277;Mack-Cali Realty Corp;2012;8,995049505;14,70792079;5,925404988
1277;Mack-Cali Realty Corp;2013;13,73529412;19,87254902;-14,29694097
1277;Mack-Cali Realty Corp;2014;15,28636364;18,61136364;-4,411789948
1277;Mack-Cali Realty Corp;2015;15,13445378;13,73739496;23,89952609
1277;Mack-Cali Realty Corp;2016;19,63903743;13,81818182;30,18735935
1277;Mack-Cali Realty Corp;2017;26,07209302;16,65465116;-25,35814817
1279;Macquarie Infrastructure Corp;2016;6;6,799180328;22,10081921
1279;Macquarie Infrastructure Corp;2017;12,75;8,928030303;-15,72441926
1280;MacroGenics Inc;2017;16,9246988;20,02861446;9,453997014
1283;Magellan Health Inc;2016;16,66049383;16,64197531;30,15759499
1283;Magellan Health Inc;2017;17,59183673;21,00510204;31,20469472
1286;Mammoth Energy Services Inc;2017;16,73394495;12,82568807;47,12120994
1288;Manitowoc Company Inc;2009;9,713114754;15,79918033;60,29245551
1288;Manitowoc Company Inc;2011;23,22670807;18,26552795;0,969404133
1290;ManTech International Corp;2016;20,54225352;23,23943662;37,56410925
1290;ManTech International Corp;2017;22,35130112;27,40520446;22,8691431
1291;Marathon Oil Corp;2008;30,24561404;30,93421053;-74,23501633
1291;Marathon Oil Corp;2009;31,25471698;33,69025157;14,90790302
1291;Marathon Oil Corp;2010;29,9375;30,15198864;22,07580683
1291;Marathon Oil Corp;2011;31,27363184;29,55845771;35,26016094
1291;Marathon Oil Corp;2012;25,09090909;28,07954545;13,19597571
1291;Marathon Oil Corp;2013;23,96766169;30,64800995;13,78577929
1291;Marathon Oil Corp;2014;24,27102804;30,78738318;-13,86025573
1291;Marathon Oil Corp;2015;20,84080717;30,83744395;-57,33748564
1291;Marathon Oil Corp;2016;22,54453441;30,40384615;55,51894245
1291;Marathon Oil Corp;2017;19,73417722;31,74472574;2,73075946
1292;Marathon Petroleum Corp;2012;23,36111111;27,88257576;73,64869136
1292;Marathon Petroleum Corp;2013;23,29850746;27,87313433;53,80206351
1292;Marathon Petroleum Corp;2014;21,81308411;26,51168224;7,036770539
1292;Marathon Petroleum Corp;2015;23,86098655;27,41143498;24,28580847
1292;Marathon Petroleum Corp;2016;23,93319838;22,2257085;9,751362403
1292;Marathon Petroleum Corp;2017;23,72995781;25,65189873;30,5414351
1293;Marcus & Millichap Inc;2017;8,663366337;15,28589109;28,43115544
1294;Marcus Corp;2017;7,858247423;10,2371134;-12,52911983
1295;Marine Products Corp;2017;13,26388889;13,83333333;8,809141212
1296;Markel Corp;2009;9,755905512;10,42716535;5,246214738
1296;Markel Corp;2010;8,53649635;13,09854015;13,66034475
1296;Markel Corp;2011;7,284768212;17,78145695;10,21751454
1296;Markel Corp;2012;6,69;16,12833333;8,091549196
1296;Markel Corp;2013;6,371710526;17,50822368;29,25945312
1296;Markel Corp;2014;6,573248408;17,03980892;19,21532077
1296;Markel Corp;2015;6,654320988;17,25925926;25,85057958
1296;Markel Corp;2016;7,14021164;17,77910053;1,635514021
1296;Markel Corp;2017;7,748826291;16,49530516;25,47508679
1297;Marketaxess Holdings Inc;2016;7,048387097;19,23387097;32,56448207
1297;Marketaxess Holdings Inc;2017;6,985207101;19,9556213;43,34498587
1298;Marlin Business Services Corp;2017;10,078125;11,30989583;19,85256773
1299;Marriott International Inc;2011;24,77380952;25,74404762;-26,67010726
1299;Marriott International Inc;2013;25,18181818;30,10858586;31,56452092
1299;Marriott International Inc;2014;24,4047619;30,47142857;48,46851092
1299;Marriott International Inc;2015;23,92201835;26,14908257;-17,88013222
1300;Marriott Vacations Worldwide Corp;2012;10,33838384;13,15151515;99,41780089
1300;Marriott Vacations Worldwide Corp;2013;10,06190476;15,39047619;22,72652877
1300;Marriott Vacations Worldwide Corp;2014;10,06190476;15,39047619;36,27049368
1300;Marriott Vacations Worldwide Corp;2015;8,211009174;14,37844037;-24,44283466
1300;Marriott Vacations Worldwide Corp;2017;21,21649485;27,88015464;52,81735119
1302;Marten Transport Ltd;2017;6,232954545;14,07102273;39,46671303
1303;Martin Marietta Materials Inc;2008;8,69047619;13,26190476;-9,823563683
1303;Martin Marietta Materials Inc;2009;5,1875;10,71875;-8,206152069
1303;Martin Marietta Materials Inc;2010;7,431034483;12,76724138;7,553701002
1303;Martin Marietta Materials Inc;2011;8,581395349;13,73837209;-14,07807928
1303;Martin Marietta Materials Inc;2012;6,720930233;13,99418605;32,63147861
1303;Martin Marietta Materials Inc;2013;5,779069767;14,14534884;5,978980341
1303;Martin Marietta Materials Inc;2014;5,522727273;13,31818182;18,70388383
1303;Martin Marietta Materials Inc;2015;5,4;15,51666667;28,63756163
1303;Martin Marietta Materials Inc;2016;7,196078431;14,08333333;55,63409239
1303;Martin Marietta Materials Inc;2017;10,59259259;14,75925926;-1,537722804
1304;Masco Corp;2008;20,80769231;16,74358974;-35,03254618
1304;Masco Corp;2009;25,70512821;21,51282051;53,54325943
1304;Masco Corp;2011;30,05555556;26,86666667;-8,180903354
1304;Masco Corp;2014;29,26851852;23,36574074;13,94727907
1304;Masco Corp;2015;31,125;25,76339286;28,28878407
1305;Masimo Corp;2017;15,13235294;6,950367647;32,07662644
1307;MasTec Inc;2016;9,7;13,26;89,79306107
1307;MasTec Inc;2017;10,11734694;10,8494898;29,15245515
1308;Mastercard Inc;2008;10,48870056;16,3319209;-12,22600728
1308;Mastercard Inc;2009;10,84070796;22,88495575;67,40464948
1308;Mastercard Inc;2010;9,950381679;20,20324427;-9,782188277
1308;Mastercard Inc;2011;9,630794702;23,3865894;51,47994916
1308;Mastercard Inc;2012;20,77580645;26,59435484;34,22548476
1308;Mastercard Inc;2013;23,82643312;27,62818471;53,93508558
1308;Mastercard Inc;2014;23,60124611;27,79672897;4,056162007
1308;Mastercard Inc;2015;21,76119403;28,57910448;12,91891704
1308;Mastercard Inc;2016;25,78196347;28,55079909;7,724109203
1308;Mastercard Inc;2017;26,6953125;27,74392361;36,88326886
1309;Matador Resources Co;2016;10,29959514;17,11032389;34,01452162
1309;Matador Resources Co;2017;9,852320675;15,94092827;25,16987557
1310;Match Group Inc;2016;13,66666667;4,002347418;29,92049148
1310;Match Group Inc;2017;14,81598513;6,203531599;67,01004829
1311;Materion Corp;2017;5,420289855;15,30525362;27,49584312
1313;Matson Inc;2016;14,31395349;18,9244186;-8,000154823
1313;Matson Inc;2017;15,8125;19,046875;-14,07791968
1314;Mattel Inc;2008;15,125;25,1875;11,61241971
1314;Mattel Inc;2009;15,53125;27,03125;24,09721888
1314;Mattel Inc;2010;16,23529412;27,14705882;26,61120588
1314;Mattel Inc;2011;16,21428571;32,9047619;12,01660031
1314;Mattel Inc;2012;16,26190476;32,26190476;38,4895736
1314;Mattel Inc;2013;20,84090909;32,22727273;31,74405763
1314;Mattel Inc;2014;21,25;33,5;-45,43663327
1314;Mattel Inc;2015;21,80769231;32,18269231;2,157209926
1314;Mattel Inc;2016;14,53125;23,296875;8,490110161
1314;Mattel Inc;2017;18,93055556;28,16666667;-56,51841722
1316;Maxar Technologies Ltd;2011;2,272727273;3,204545455;7,272878181
1316;Maxar Technologies Ltd;2013;2,173913043;6,010869565;41,97770798
1316;Maxar Technologies Ltd;2014;1,934782609;15,35869565;17,69140509
1316;Maxar Technologies Ltd;2015;3,36;17,06;-7,722219228
1316;Maxar Technologies Ltd;2016;3,3125;9,052083333;-20,32158965
1316;Maxar Technologies Ltd;2017;9,779411765;15,11764706;21,68086295
1317;Maxim Integrated Products Inc;2009;5,175;11,6125;64,77784863
1317;Maxim Integrated Products Inc;2010;15,61764706;20,24632353;19,63016762
1317;Maxim Integrated Products Inc;2011;15,19270833;20,23177083;13,42032046
1317;Maxim Integrated Products Inc;2012;14,1827957;20,80376344;14,03529504
1317;Maxim Integrated Products Inc;2013;13,07446809;13,50265957;-3,31499041
1317;Maxim Integrated Products Inc;2014;12,31052632;15,26578947;26,3555389
1317;Maxim Integrated Products Inc;2015;20,01030928;24,30670103;20,24230129
1317;Maxim Integrated Products Inc;2016;23,66810345;25,44827586;8,896968182
1317;Maxim Integrated Products Inc;2017;24,94354839;24,79032258;38,15973371
1319;MaxLinear Inc;2016;5,047413793;7,521551724;55,25778998
1319;MaxLinear Inc;2017;5,282258065;10,10080645;28,02737442
1320;MB Financial Inc;2016;7,922374429;13,9086758;41,68951994
1320;MB Financial Inc;2017;9,536458333;15,11111111;-6,733637026
1321;MBIA Inc;2008;11,68095238;12,93333333;-26,3899188
1321;MBIA Inc;2009;12,59055118;9,63976378;67,9684265
1321;MBIA Inc;2010;10,98905109;13,82846715;149,0667903
1321;MBIA Inc;2011;8,794701987;12,53642384;3,680926327
1321;MBIA Inc;2012;10,29;10,92833333;-25,85951029
1321;MBIA Inc;2013;8,345394737;12,29769737;64,22928627
1321;MBIA Inc;2014;8,025477707;12,63216561;-15,0358368
1321;MBIA Inc;2015;8,135802469;12,64197531;-18,46461797
1321;MBIA Inc;2016;9,235449735;12,46693122;60,33274038
1321;MBIA Inc;2017;9,889671362;11,46244131;-31,238557
1323;McClatchy Co;2008;9,058441558;11,35714286;-202,3730364
1323;McClatchy Co;2009;8,317647059;9,838235294;365,0265742
1323;McClatchy Co;2010;8,206185567;10,73969072;63,85788177
1323;McClatchy Co;2011;7,942307692;10,40144231;-17,0184823
1323;McClatchy Co;2012;7,102803738;10,67757009;54,4518234
1323;McClatchy Co;2013;7,178571429;10,43303571;6,454945519
1323;McClatchy Co;2014;7,705128205;11,80769231;9,000454081
1323;McClatchy Co;2015;7,941666667;10,02083333;-57,62781085
1323;McClatchy Co;2016;7,875;9,005357143;18,91244903
1323;McClatchy Co;2017;8,094890511;12,08211679;-20,20728162
1325;McDermott International Inc;2008;16,35185185;17,2962963;-145,6148412
1325;McDermott International Inc;2009;14,97945205;9,773972603;91,64033609
1325;McDermott International Inc;2010;15,91025641;8,503205128;60,24384735
1325;McDermott International Inc;2011;16,23529412;18,12352941;-42,37805424
1325;McDermott International Inc;2012;15,1741573;13,16292135;-6,450917825
1325;McDermott International Inc;2013;17,59659091;24,00568182;-18,11189683
1325;McDermott International Inc;2014;17,71978022;24,49175824;-98,4986389
1325;McDermott International Inc;2015;18,3;22,72368421;54,81766728
1325;McDermott International Inc;2016;19,18224299;21,89719626;85,95332709
1325;McDermott International Inc;2017;20,19724771;27,28440367;1,636985315
1326;McDonald's Corp;2009;22,775;28,475;5,512789976
1326;McDonald's Corp;2010;24,16197183;29,28873239;23,69852175
1326;McDonald's Corp;2011;23,69047619;30,3452381;30,67281612
1326;McDonald's Corp;2012;23,21276596;30,78989362;-7,875640427
1326;McDonald's Corp;2013;23,52525253;31,51262626;14,40441656
1326;McDonald's Corp;2014;23,1952381;26,43809524;1,626420106
1326;McDonald's Corp;2015;21,53669725;26,14220183;30,81319452
1327;McGrath RentCorp;2017;23,0519802;15,57549505;27,54584256
1328;McKesson Corp;2008;14,38372093;25,08139535;-39,7124668
1328;McKesson Corp;2009;17,51;25,26;50,2449893
1328;McKesson Corp;2010;20,4375;25,80357143;9,743796059
1328;McKesson Corp;2011;20,56779661;23,98728814;12,03343622
1328;McKesson Corp;2012;18,7578125;26,57421875;28,73032119
1328;McKesson Corp;2013;17,39393939;21,86363636;54,07417234
1328;McKesson Corp;2014;18,06716418;24,56716418;27,10788164
1328;McKesson Corp;2015;20,22794118;21,80882353;-8,243575481
1328;McKesson Corp;2016;21,05696203;25,53164557;-21,40380211
1328;McKesson Corp;2017;21,18072289;20,6626506;20,47329013
1329;MDC Holdings Inc;2009;6,369047619;16,81547619;3,427980539
1329;MDC Holdings Inc;2010;6,155555556;17,00555556;-0,736930987
1329;MDC Holdings Inc;2011;12,67272727;20,77272727;-37,0833839
1329;MDC Holdings Inc;2012;12,05769231;18,26923077;80,18019
1329;MDC Holdings Inc;2013;11,77777778;19,70833333;-20,63713903
1329;MDC Holdings Inc;2014;13,49107143;20,16517857;-14,2121778
1329;MDC Holdings Inc;2015;11,625;18,61607143;5,549125949
1329;MDC Holdings Inc;2016;9,092105263;14,875;16,5740203
1329;MDC Holdings Inc;2017;9,79;15,6175;34,55775167
1330;MDC Partners Inc;2017;10,98540146;13,71715328;52,73239953
1332;Medequities Realty Trust Inc;2017;11,87209302;11,80813953;5,986551053
1334;Medicines Co;2016;5,166666667;9,12254902;-7,211921932
1334;Medicines Co;2017;5,178899083;9,699541284;3,403384174
1335;Medidata Solutions Inc;2016;12,99061033;15,00938967;14,16979271
1335;Medidata Solutions Inc;2017;17,66356877;14,80390335;31,67597995
1336;Medifast Inc;2017;8,390374332;10,47994652;68,20684725
1337;MEDNAX Inc;2009;17,33333333;12,96666667;69,7165577
1337;MEDNAX Inc;2010;16,98648649;18,56081081;12,12922837
1337;MEDNAX Inc;2011;14,82142857;15,91666667;8,492533367
1337;MEDNAX Inc;2012;13,44871795;12,02564103;14,73891215
1337;MEDNAX Inc;2013;12,76829268;11,79878049;30,62952173
1337;MEDNAX Inc;2014;13,57777778;11,84444444;29,48288596
1337;MEDNAX Inc;2015;13,16346154;12,34615385;14,03308291
1337;MEDNAX Inc;2016;15,62345679;15,65432099;-5,729781395
1337;MEDNAX Inc;2017;16,85714286;17,57653061;-10,89310409
1338;Medpace Holdings Inc;2017;14,25;17,18524096;20,36796385
1339;Mercantile Bank Corp;2017;8,723958333;9,087673611;-6,280318986
1340;Merck & Co Inc;2008;23,35;29,26;-68,9434655
1340;Merck & Co Inc;2012;27,31944444;29,72222222;12,41448755
1340;Merck & Co Inc;2013;27,08666667;29,90666667;24,54469073
1340;Merck & Co Inc;2014;26,46753247;29,23376623;19,40648226
1340;Merck & Co Inc;2015;26,2804878;29,18902439;-8,037896907
1341;Mercury General Corp;2009;8,05511811;14,20669291;-0,063288118
1341;Mercury General Corp;2010;7,835766423;16,1350365;17,23040902
1341;Mercury General Corp;2011;7,761589404;14,39072848;12,27958723
1341;Mercury General Corp;2012;7,01;13,355;-5,195610172
1341;Mercury General Corp;2013;6,608552632;13,45559211;27,69376261
1341;Mercury General Corp;2014;6,802547771;13,82961783;21,16258835
1341;Mercury General Corp;2015;6,87654321;12,32098765;-15,62626718
1341;Mercury General Corp;2016;7,457671958;14,41402116;39,91634094
1341;Mercury General Corp;2017;11,55164319;15,70657277;-8,292117579
1342;Mercury Systems Inc;2017;4,550847458;9,046610169;56,38982177
1343;Meredith Corp;2008;13,71604938;15,4537037;-93,05165375
1344;Meridian Bancorp Inc;2017;11,390625;17,36545139;9,69530077
1346;Merit Medical Systems Inc;2017;13,48161765;23,85661765;59,69098542
1347;Meritage Homes Corp;2016;10,98026316;13,82236842;6,715964445
1347;Meritage Homes Corp;2017;14,13;13,3775;41,52154835
1351;Methode Electronics Inc;2017;13,33514493;15,80615942;4,622343237
1352;MetLife Inc;2008;9,166666667;28,20952381;-27,7684237
1352;MetLife Inc;2009;23,00787402;30,06496063;20,54788662
1352;MetLife Inc;2010;21,65328467;21,44890511;31,69949239
1352;MetLife Inc;2011;21,29139073;24,81788079;-27,30394953
1352;MetLife Inc;2012;28,9;24,825;11,10723762
1352;MetLife Inc;2013;26,88157895;21,32730263;49,77745391
1352;MetLife Inc;2014;27,04140127;24,56210191;5,914356111
1352;MetLife Inc;2015;30,12037037;23,64197531;-7,698177645
1352;MetLife Inc;2016;30,61640212;24,10978836;17,07992128
1352;MetLife Inc;2017;31,28403756;24,91549296;5,282961493
1353;Mettler-Toledo International Inc;2009;13,14539007;12,85992908;47,84569545
1353;Mettler-Toledo International Inc;2010;13,49068323;15,36801242;40,11987273
1353;Mettler-Toledo International Inc;2011;21,74234694;16,12882653;3,221270393
1353;Mettler-Toledo International Inc;2012;20,82160804;13,08542714;29,55430494
1353;Mettler-Toledo International Inc;2013;19,80904523;13,6080402;22,01072421
1353;Mettler-Toledo International Inc;2014;23,50497512;22,74875622;24,36461403
1353;Mettler-Toledo International Inc;2015;24,87254902;21,88848039;15,02212128
1353;Mettler-Toledo International Inc;2016;26,15289256;20,33057851;24,93359896
1353;Mettler-Toledo International Inc;2017;27,26992754;22,62952899;45,5711725
1354;MFA Financial Inc;2009;13,78395062;20,47530864;37,18556285
1354;MFA Financial Inc;2010;12,92391304;20,0298913;22,5542357
1354;MFA Financial Inc;2011;12,515625;19,98697917;-8,852726112
1354;MFA Financial Inc;2012;10,71782178;21,75742574;33,03566471
1354;MFA Financial Inc;2013;9,681372549;18,07352941;6,962770709
1354;MFA Financial Inc;2014;10,60454545;19,44318182;25,05072398
1354;MFA Financial Inc;2015;10,68487395;16,71638655;-10,64054245
1354;MFA Financial Inc;2016;12,65240642;19,95721925;29,55238342
1354;MFA Financial Inc;2017;12,56976744;17,38953488;14,21350929
1355;MGE Energy Inc;2016;26,50331126;11,58609272;37,72905485
1355;MGE Energy Inc;2017;24,92857143;12,61801242;-2,13671681
1356;MGIC Investment Corp;2008;8,938095238;16,55238095;-74,58281023
1356;MGIC Investment Corp;2009;10,13385827;13,67125984;142,0235923
1356;MGIC Investment Corp;2010;9,675182482;13,41970803;80,00271295
1356;MGIC Investment Corp;2011;8,635761589;14,47019868;-71,43812163
1356;MGIC Investment Corp;2012;7,97;13,24833333;0,126522075
1356;MGIC Investment Corp;2013;7,555921053;11,50822368;135,0548552
1356;MGIC Investment Corp;2014;7,49044586;11,5366242;17,50590955
1356;MGIC Investment Corp;2015;7,469135802;11,82716049;-5,323360333
1356;MGIC Investment Corp;2016;8,156084656;11,89550265;22,26092797
1356;MGIC Investment Corp;2017;9,100938967;13,79107981;39,8172571
1357;MGM Resorts International;2008;10,30833333;19,125;-142,7602095
1357;MGM Resorts International;2009;15,03521127;20,88732394;131,8564156
1357;MGM Resorts International;2010;18,46428571;19,57440476;61,00836219
1357;MGM Resorts International;2011;17,56914894;18,47074468;-26,79274618
1357;MGM Resorts International;2012;22,64646465;19,5479798;14,52472263
1357;MGM Resorts International;2013;21,29047619;18,98809524;67,09357263
1357;MGM Resorts International;2014;27,0733945;19,93577982;-1,033389669
1357;MGM Resorts International;2015;26,10087719;22,77192982;3,917710796
1357;MGM Resorts International;2016;28,70987654;23,6095679;27,92463202
1357;MGM Resorts International;2017;29,51030928;26,79381443;20,10566158
1358;MGP Ingredients Inc;2017;23,29679144;20,71256684;49,62723195
1359;Michaels Companies Inc;2016;7,084507042;11,26760563;-1,083541127
1359;Michaels Companies Inc;2017;7,627272727;19,64393939;21,75005184
1362;Microsemi Corp;2016;4,064655172;13,72844828;58,12274015
1362;Microsemi Corp;2017;12,21774194;13,26008065;-4,733928339
1363;Microsoft Corp;2010;30,3373494;32,94277108;-8,112851288
1363;Microsoft Corp;2011;30,41089109;32,37871287;-3,53168823
1364;MicroStrategy Inc;2016;9,159624413;12,15492958;11,02443672
1364;MicroStrategy Inc;2017;9,864312268;14,95260223;-34,36154603
1365;Mid-America Apartment Communities Inc;2016;6,941176471;12,51336898;17,48833834
1365;Mid-America Apartment Communities Inc;2017;6,597674419;18,28255814;6,848790946
1366;Middleby Corp;2017;9,526315789;8,842105263;9,138315623
1367;Middlesex Water Co;2017;3,842105263;5,855263158;-1,890242988
1368;Midland States Bancorp Inc;2017;9,390625;14,50434028;-3,195643324
1369;Midwestone Financial Group Inc;2017;8,161458333;10,30989583;-5,647151167
1370;Milacron Holdings Corp;2017;6,307971014;12,01449275;-0,989037123
1371;MiMedx Group Inc;2017;8,033088235;7,09375;52,19944758
1373;Minerals Technologies Inc;2016;13,08928571;12,38690476;60,34061367
1373;Minerals Technologies Inc;2017;14,13259669;15,10359116;-11,87815233
1374;Mistras Group Inc;2017;11,85501859;23,12546468;-1,39591933
1375;MKS Instruments Inc;2016;8,559917355;8,65392562;58,93649384
1375;MKS Instruments Inc;2017;9,769927536;12,1884058;58,62251698
1376;Mobile Mini Inc;2016;2,26142132;6,788071066;13,37756151
1376;Mobile Mini Inc;2017;2,413793103;7,356681034;22,8364601
1378;Modine Manufacturing Co;2017;10,77238806;12,84141791;49,076789
1379;Moelis & Co;2016;8,906451613;21,09193548;29,25060015
1379;Moelis & Co;2017;8,76035503;16,52366864;43,76095504
1380;Mohawk Industries Inc;2008;18,73333333;18,33333333;-21,91072303
1380;Mohawk Industries Inc;2009;23,5;19,05882353;39,00411118
1380;Mohawk Industries Inc;2010;24,425;21,725;23,72674685
1380;Mohawk Industries Inc;2011;19,27272727;25,46590909;10,78290543
1380;Mohawk Industries Inc;2012;22,45833333;24,85416667;43,21072996
1380;Mohawk Industries Inc;2013;20,5;22,35416667;48,47834308
1380;Mohawk Industries Inc;2014;21,54166667;25,20833333;12,7330222
1380;Mohawk Industries Inc;2015;20,24;25,12;22,37298761
1380;Mohawk Industries Inc;2016;22,25806452;26,76612903;7,605755442
1380;Mohawk Industries Inc;2017;24,02631579;25,44078947;35,24053717
1381;Molina Healthcare Inc;2016;7,727513228;8,625661376;-6,167790671
1381;Molina Healthcare Inc;2017;8,5657277;7,410798122;41,47993866
1382;Molson Coors Brewing Co;2008;19,15517241;18,89655172;-2,665899252
1382;Molson Coors Brewing Co;2009;27,42647059;23,69852941;-2,180121701
1382;Molson Coors Brewing Co;2010;25,37837838;26,70945946;13,89339499
1382;Molson Coors Brewing Co;2011;24,97674419;27,47674419;-9,800980056
1382;Molson Coors Brewing Co;2012;26,35869565;25,80978261;1,830806213
1382;Molson Coors Brewing Co;2013;26,91666667;27,828125;26,89055471
1382;Molson Coors Brewing Co;2014;26,35294118;20,73039216;32,83667912
1382;Molson Coors Brewing Co;2015;26,43;25,62;27,66689487
1382;Molson Coors Brewing Co;2016;25,51886792;21,29716981;4,558184233
1382;Molson Coors Brewing Co;2017;22,35576923;26,4375;-10,46786838
1383;Momenta Pharmaceuticals Inc;2017;17,43072289;13,82379518;24,75924863
1384;Monarch Casino & Resort Inc;2017;10,08505155;12,97938144;61,57945681
1385;Mondelez International Inc;2008;23,4;34,29285714;-14,56056657
1385;Mondelez International Inc;2009;21,75308642;33,12345679;7,734037101
1385;Mondelez International Inc;2010;25,07142857;32,84183673;18,23688532
1385;Mondelez International Inc;2011;24,66666667;32,97297297;21,80441427
1385;Mondelez International Inc;2012;23,89583333;34,15833333;6,759430908
1385;Mondelez International Inc;2013;24,03488372;29,32751938;35,40352927
1385;Mondelez International Inc;2014;28,73188406;31,05797101;3,902402854
1385;Mondelez International Inc;2015;29,57986111;28,4375;21,19595339
1385;Mondelez International Inc;2016;30,74566474;32,04768786;0,460386414
1385;Mondelez International Inc;2017;30,65240642;28,56550802;2,667206735
1386;MoneyGram International Inc;2017;10,68055556;15,08767361;15,34958636
1389;Monotype Imaging Holdings Inc;2017;12,98698885;14,05483271;30,01255469
1390;Monro Inc;2017;6,9;7,481818182;9,299804954
1391;Monsanto Co;2008;13,46341463;28,72256098;-42,39228191
1391;Monsanto Co;2009;12,75280899;31,73595506;19,59957177
1391;Monsanto Co;2010;14,61881188;30,51485149;-9,916772087
1391;Monsanto Co;2011;15,22;25,612;7,004873436
1391;Monsanto Co;2012;16,53076923;27,075;36,30605063
1391;Monsanto Co;2013;19,44029851;27,95335821;16,89616196
1391;Monsanto Co;2014;18,7173913;27,77173913;6,72539176
1391;Monsanto Co;2015;15,81560284;22,26950355;-15,52811549
1391;Monsanto Co;2016;16,97619048;23,82886905;9,239491092
1391;Monsanto Co;2017;20,53038674;22,54143646;12,16117478
1392;Monster Beverage Corp;2009;5,655172414;7,25862069;14,38733342
1392;Monster Beverage Corp;2013;9,130434783;5,010869565;28,89679882
1392;Monster Beverage Corp;2014;9,958333333;8,052083333;55,50676453
1392;Monster Beverage Corp;2015;8,598039216;8,034313725;31,75426192
1393;Moody's Corp;2008;12,99411765;22,54117647;-44,83502565
1393;Moody's Corp;2010;10,08415842;17,86881188;4,487518665
1393;Moody's Corp;2011;9,271551724;15,73060345;31,69330213
1393;Moody's Corp;2012;13,1547619;19,66269841;45,25678929
1393;Moody's Corp;2013;10,76923077;18,70192308;49,06763399
1393;Moody's Corp;2014;12,70522388;18,14925373;25,82668185
1393;Moody's Corp;2015;13,08510638;23,63652482;5,839688991
1393;Moody's Corp;2016;14,08609272;22,38907285;-1,759955602
1393;Moody's Corp;2017;16,27918782;21,50888325;48,53770995
1395;Morgan Stanley;2008;31,10126582;17,92721519;-84,21049494
1395;Morgan Stanley;2009;29,51162791;23,72965116;61,16916882
1395;Morgan Stanley;2010;31,91578947;28,42631579;-4,3913433
1395;Morgan Stanley;2011;32,03571429;29,79241071;-48,62662593
1395;Morgan Stanley;2012;32,7972973;27,04054054;39,31349569
1395;Morgan Stanley;2013;31,30088496;25,59292035;56,20211049
1395;Morgan Stanley;2014;32,01239669;26,61983471;23,57081767
1395;Morgan Stanley;2015;31,45238095;24,875;-16,17038992
1395;Morgan Stanley;2016;31,83548387;26,29193548;35,97992483
1395;Morgan Stanley;2017;32,15976331;26,96153846;17,99564282
1396;Morningstar Inc;2010;5,961206897;9,316810345;11,24353016
1396;Morningstar Inc;2011;6,174603175;9,503968254;12,39946939
1396;Morningstar Inc;2012;5,657692308;11,84038462;6,921432801
1396;Morningstar Inc;2013;4,973880597;9,223880597;25,8732584
1396;Morningstar Inc;2014;5,326241135;10,30319149;-13,97026491
1396;Morningstar Inc;2015;5,758278146;11,18377483;22,59817095
1396;Morningstar Inc;2016;6,47715736;10,86928934;-4,37414658
1396;Morningstar Inc;2017;7,36637931;12,21228448;33,99640902
1397;Mosaic Co;2008;11,1402439;7,173780488;-69,23443073
1397;Mosaic Co;2009;6,97752809;9,033707865;59,5742475
1397;Mosaic Co;2010;10,61881188;19,48762376;36,84080832
1397;Mosaic Co;2011;20,028;19,522;-37,63090817
1397;Mosaic Co;2012;17,55769231;17,94807692;15,91255986
1397;Mosaic Co;2013;16,17537313;24,67537313;-16,47673471
1397;Mosaic Co;2014;17,53623188;27,89855072;2,71893129
1397;Mosaic Co;2015;20,76241135;23,63297872;-41,59914001
1397;Mosaic Co;2016;19,79761905;28,95089286;9,616035754
1397;Mosaic Co;2017;17,77348066;26,19337017;0,500501418
1398;Motorcar Parts of America Inc;2017;8,708955224;14,41977612;-4,885053434
1401;MRC Global Inc;2016;6,680781759;6,267100977;57,24874289
1401;MRC Global Inc;2017;6,867986799;5,896039604;-19,15906116
1402;MSA Safety Inc;2016;6,659898477;12,22969543;58,52366973
1402;MSA Safety Inc;2017;7,831896552;15,60452586;17,50608753
1404;MSCI Inc;2009;9,181415929;13,62831858;61,4176147
1404;MSCI Inc;2010;8,677480916;12,7528626;27,88186586
1404;MSCI Inc;2011;8,028145695;10,00910596;-11,64410627
1404;MSCI Inc;2012;8,330645161;12,43064516;-4,823098068
1404;MSCI Inc;2013;7,587579618;10,59713376;32,80570065
1404;MSCI Inc;2014;7,433021807;12,00389408;12,35473131
1404;MSCI Inc;2015;11,50149254;14,44402985;44,54180653
